          0.031	  0.231	  0.837	  0.606	 -0.533	 -0.188	  0.721	  0.633	  0.791	  0.923	  0.997	  0.861	  0.575	  0.355	 -0.078	 -0.036
          0.032	  0.234	  0.858	  0.624	 -0.545	 -0.195	  0.740	  0.637	  0.793	  0.925	  1.000	  0.867	  0.582	  0.357	 -0.070	 -0.043
          0.033	  0.234	  0.883	  0.648	 -0.558	 -0.207	  0.765	  0.635	  0.787	  0.919	  0.997	  0.867	  0.578	  0.353	 -0.052	 -0.044
          0.034	  0.221	  0.878	  0.657	 -0.549	 -0.218	  0.767	  0.630	  0.780	  0.911	  0.988	  0.860	  0.565	  0.347	 -0.046	 -0.042
          0.035	  0.192	  0.848	  0.655	 -0.518	 -0.232	  0.751	  0.627	  0.770	  0.895	  0.974	  0.849	  0.548	  0.340	 -0.056	 -0.048
          0.036	  0.181	  0.832	  0.650	 -0.506	 -0.234	  0.741	  0.624	  0.763	  0.886	  0.967	  0.844	  0.543	  0.338	 -0.059	 -0.051
          0.037	  0.183	  0.830	  0.646	 -0.506	 -0.232	  0.738	  0.623	  0.762	  0.889	  0.970	  0.847	  0.547	  0.340	 -0.059	 -0.056
          0.038	  0.190	  0.837	  0.647	 -0.512	 -0.229	  0.742	  0.620	  0.756	  0.880	  0.964	  0.844	  0.552	  0.341	 -0.056	 -0.056
          0.039	  0.199	  0.846	  0.646	 -0.522	 -0.224	  0.746	  0.622	  0.755	  0.875	  0.961	  0.842	  0.560	  0.341	 -0.052	 -0.058
          0.040	  0.196	  0.837	  0.641	 -0.516	 -0.222	  0.739	  0.628	  0.762	  0.882	  0.968	  0.850	  0.569	  0.345	 -0.053	 -0.058
          0.041	  0.195	  0.841	  0.646	 -0.517	 -0.226	  0.744	  0.629	  0.761	  0.880	  0.969	  0.854	  0.572	  0.349	 -0.050	 -0.058
          0.042	  0.199	  0.851	  0.652	 -0.524	 -0.227	  0.751	  0.621	  0.749	  0.866	  0.959	  0.845	  0.563	  0.345	 -0.037	 -0.059
          0.043	  0.214	  0.869	  0.653	 -0.541	 -0.219	  0.760	  0.625	  0.750	  0.865	  0.958	  0.847	  0.563	  0.343	 -0.038	 -0.062
          0.044	  0.216	  0.870	  0.652	 -0.542	 -0.218	  0.760	  0.628	  0.753	  0.869	  0.963	  0.855	  0.570	  0.343	 -0.049	 -0.057
          0.045	  0.197	  0.846	  0.648	 -0.521	 -0.225	  0.747	  0.626	  0.753	  0.867	  0.962	  0.855	  0.568	  0.339	 -0.048	 -0.051
          0.046	  0.208	  0.858	  0.649	 -0.532	 -0.221	  0.753	  0.636	  0.758	  0.869	  0.963	  0.859	  0.570	  0.341	 -0.041	 -0.053
          0.047	  0.175	  0.842	  0.666	 -0.508	 -0.245	  0.753	  0.621	  0.742	  0.855	  0.952	  0.850	  0.560	  0.345	 -0.033	 -0.056
          0.048	  0.145	  0.821	  0.674	 -0.482	 -0.264	  0.748	  0.611	  0.728	  0.835	  0.934	  0.835	  0.552	  0.349	 -0.035	 -0.057
          0.049	  0.144	  0.811	  0.666	 -0.477	 -0.261	  0.739	  0.604	  0.716	  0.826	  0.928	  0.832	  0.544	  0.344	 -0.041	 -0.059
          0.050	  0.141	  0.811	  0.669	 -0.476	 -0.264	  0.741	  0.601	  0.711	  0.821	  0.925	  0.833	  0.541	  0.337	 -0.035	 -0.057
          0.051	  0.154	  0.826	  0.671	 -0.489	 -0.259	  0.749	  0.616	  0.723	  0.827	  0.932	  0.842	  0.554	  0.339	 -0.031	 -0.053
          0.052	  0.167	  0.846	  0.679	 -0.505	 -0.256	  0.762	  0.627	  0.737	  0.840	  0.946	  0.861	  0.570	  0.338	 -0.034	 -0.051
          0.053	  0.199	  0.884	  0.685	 -0.541	 -0.242	  0.784	  0.652	  0.757	  0.857	  0.966	  0.882	  0.592	  0.341	 -0.043	 -0.049
          0.054	  0.200	  0.879	  0.679	 -0.539	 -0.240	  0.779	  0.658	  0.764	  0.866	  0.977	  0.896	  0.603	  0.343	 -0.053	 -0.049
          0.055	  0.170	  0.863	  0.693	 -0.515	 -0.262	  0.777	  0.653	  0.758	  0.858	  0.967	  0.891	  0.600	  0.340	 -0.044	 -0.045
          0.056	  0.111	  0.829	  0.718	 -0.469	 -0.303	  0.773	  0.637	  0.739	  0.837	  0.946	  0.869	  0.580	  0.337	 -0.031	 -0.043
          0.057	  0.087	  0.811	  0.724	 -0.449	 -0.319	  0.767	  0.616	  0.718	  0.817	  0.928	  0.852	  0.564	  0.337	 -0.015	 -0.046
          0.058	  0.111	  0.841	  0.729	 -0.475	 -0.308	  0.784	  0.624	  0.724	  0.818	  0.931	  0.856	  0.569	  0.337	 -0.007	 -0.044
          0.059	  0.161	  0.888	  0.727	 -0.524	 -0.283	  0.807	  0.634	  0.734	  0.829	  0.944	  0.867	  0.578	  0.340	 -0.005	 -0.042
          0.060	  0.203	  0.902	  0.700	 -0.552	 -0.248	  0.800	  0.630	  0.724	  0.822	  0.941	  0.865	  0.575	  0.334	 -0.009	 -0.051
          0.061	  0.202	  0.904	  0.702	 -0.553	 -0.249	  0.802	  0.638	  0.729	  0.823	  0.943	  0.868	  0.576	  0.328	 -0.015	 -0.061
          0.062	  0.240	  0.963	  0.722	 -0.602	 -0.240	  0.843	  0.654	  0.749	  0.842	  0.960	  0.887	  0.587	  0.326	 -0.001	 -0.064
          0.063	  0.237	  0.967	  0.729	 -0.602	 -0.245	  0.848	  0.658	  0.749	  0.840	  0.962	  0.890	  0.588	  0.321	 -0.004	 -0.064
          0.064	  0.216	  0.940	  0.724	 -0.578	 -0.254	  0.832	  0.655	  0.746	  0.836	  0.958	  0.888	  0.586	  0.325	 -0.011	 -0.065
          0.065	  0.176	  0.901	  0.724	 -0.538	 -0.274	  0.812	  0.641	  0.735	  0.826	  0.948	  0.880	  0.576	  0.320	 -0.001	 -0.062
          0.066	  0.122	  0.863	  0.740	 -0.492	 -0.308	  0.801	  0.629	  0.720	  0.808	  0.930	  0.867	  0.562	  0.311	 -0.004	 -0.066
          0.067	  0.128	  0.863	  0.734	 -0.494	 -0.303	  0.798	  0.632	  0.724	  0.814	  0.935	  0.871	  0.568	  0.313	 -0.009	 -0.069
          0.068	  0.127	  0.846	  0.718	 -0.486	 -0.295	  0.781	  0.638	  0.726	  0.817	  0.939	  0.874	  0.577	  0.317	 -0.013	 -0.059
          0.069	  0.130	  0.854	  0.724	 -0.491	 -0.296	  0.788	  0.639	  0.723	  0.811	  0.933	  0.869	  0.579	  0.321	 -0.015	 -0.059
          0.070	  0.142	  0.876	  0.734	 -0.508	 -0.295	  0.805	  0.637	  0.722	  0.805	  0.928	  0.860	  0.575	  0.324	 -0.004	 -0.063
          0.071	  0.144	  0.875	  0.731	 -0.509	 -0.293	  0.803	  0.626	  0.708	  0.791	  0.918	  0.850	  0.567	  0.322	  0.004	 -0.060
          0.072	  0.150	  0.881	  0.731	 -0.515	 -0.290	  0.805	  0.635	  0.722	  0.804	  0.931	  0.864	  0.579	  0.313	 -0.011	 -0.062
          0.073	  0.150	  0.890	  0.740	 -0.520	 -0.294	  0.815	  0.646	  0.734	  0.814	  0.937	  0.873	  0.585	  0.313	 -0.011	 -0.066
          0.074	  0.120	  0.877	  0.756	 -0.498	 -0.318	  0.817	  0.638	  0.726	  0.803	  0.930	  0.866	  0.580	  0.314	 -0.001	 -0.067
          0.075	  0.113	  0.875	  0.761	 -0.493	 -0.324	  0.818	  0.645	  0.732	  0.808	  0.935	  0.869	  0.582	  0.311	  0.002	 -0.067
          0.076	  0.133	  0.894	  0.761	 -0.512	 -0.314	  0.827	  0.645	  0.728	  0.810	  0.940	  0.873	  0.583	  0.314	  0.009	 -0.065
          0.077	  0.135	  0.887	  0.752	 -0.510	 -0.308	  0.820	  0.635	  0.716	  0.797	  0.932	  0.868	  0.577	  0.315	  0.005	 -0.065
          0.078	  0.137	  0.869	  0.732	 -0.502	 -0.297	  0.799	  0.625	  0.708	  0.785	  0.916	  0.849	  0.558	  0.310	  0.002	 -0.070
          0.079	  0.139	  0.874	  0.735	 -0.506	 -0.297	  0.804	  0.631	  0.714	  0.792	  0.920	  0.853	  0.561	  0.313	  0.003	 -0.072
          0.080	  0.136	  0.873	  0.737	 -0.503	 -0.300	  0.804	  0.640	  0.718	  0.795	  0.928	  0.864	  0.571	  0.314	 -0.001	 -0.068
          0.081	  0.139	  0.887	  0.748	 -0.512	 -0.304	  0.817	  0.636	  0.718	  0.796	  0.931	  0.867	  0.578	  0.315	 -0.003	 -0.061
          0.082	  0.130	  0.899	  0.769	 -0.514	 -0.319	  0.834	  0.639	  0.721	  0.798	  0.932	  0.872	  0.584	  0.319	 -0.002	 -0.064
          0.083	  0.129	  0.882	  0.752	 -0.505	 -0.311	  0.817	  0.646	  0.722	  0.797	  0.933	  0.871	  0.582	  0.314	 -0.011	 -0.069
          0.084	  0.161	  0.889	  0.728	 -0.524	 -0.283	  0.808	  0.650	  0.726	  0.797	  0.930	  0.867	  0.582	  0.310	 -0.007	 -0.067
          0.085	  0.162	  0.877	  0.715	 -0.519	 -0.277	  0.795	  0.640	  0.715	  0.789	  0.922	  0.863	  0.574	  0.309	  0.003	 -0.068
          0.086	  0.134	  0.834	  0.700	 -0.483	 -0.282	  0.766	  0.627	  0.701	  0.777	  0.912	  0.854	  0.557	  0.310	 -0.006	 -0.070
          0.087	  0.144	  0.844	  0.699	 -0.493	 -0.277	  0.771	  0.632	  0.709	  0.781	  0.913	  0.853	  0.556	  0.308	 -0.008	 -0.071
          0.088	  0.149	  0.866	  0.716	 -0.507	 -0.283	  0.791	  0.642	  0.718	  0.789	  0.924	  0.864	  0.567	  0.312	 -0.004	 -0.069
          0.089	  0.125	  0.855	  0.729	 -0.489	 -0.301	  0.791	  0.638	  0.712	  0.784	  0.919	  0.863	  0.567	  0.313	 -0.003	 -0.060
          0.090	  0.129	  0.866	  0.736	 -0.497	 -0.303	  0.800	  0.631	  0.703	  0.781	  0.915	  0.861	  0.572	  0.315	  0.001	 -0.060
          0.091	  0.129	  0.884	  0.754	 -0.506	 -0.312	  0.819	  0.637	  0.706	  0.784	  0.918	  0.864	  0.573	  0.319	  0.006	 -0.066
